"---PBT Bankroll Export---"
id,starttime,endtime,breakminutes,playingminutes,variant,game,limit,tablesize,location,type,currency,exchangerate,buyin,cashout,netprofit,grossprofit,rebuys,rebuycosts,addoncosts,bounties,bountycosts,smallblind,bigblind,3rdblind,ante,expenses,expensesfromstack,handsperhour,place,player,itm,mttname,startstack,private,casinoid,staking,stakingpercent,sharesincomings,sharesoutgoings,stakingplayer,sessionnote,tags,notes,chipgraph,updatetimes
7146310,"2025-02-01 17:37:41","2025-02-02 02:43:00",73,472,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1223,423,423,4,200,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""}]","[-68,-18,-43,-48,-49,-50,0,33,7,-20,-64,-14,-29,-41,9,87,381,425,637,626,623]","[1738433099,1738433099,1738436143,1738437361,1738439005,1738439848,1738439848,1738440986,1738446921,1738447507,1738448771,1738448771,1738450280,1738450687,1738450687,1738454624,1738457204,1738461006,1738462639,1738463369,1738464091]"
7138591,"2025-01-31 15:12:55","2025-01-31 23:32:00",70,429,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,503,-997,-997,5,900,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":14,""n"":""Rebuy""},{""p"":20,""n"":""Rebuy""},{""p"":24,""n"":""Rebuy""},{""p"":26,""n"":""Rebuy""},{""p"":30,""n"":""Rebuy""}]","[29,114,227,277,152,236,196,172,185,266,270,207,255,-140,10,59,54,-600,0,-600,0,-10,-30,-86,-36,-51,-1,-26,4,-96,-46,-71,-97]","[1738337197,1738338536,1738339341,1738339524,1738339935,1738340644,1738343305,1738344286,1738347065,1738348427,1738348916,1738353927,1738354157,1738354885,1738354904,1738355352,1738356188,1738358454,1738359131,1738359136,1738359138,1738359772,1738361609,1738362598,1738362598,1738362711,1738362711,1738364550,1738365229,1738365572,1738365572,1738365726,1738365962]"
7132547,"2025-01-30 15:17:27","2025-01-31 02:41:00",97,587,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,672,-578,-578,7,650,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":7,""n"":""Rebuy""},{""p"":11,""n"":""Rebuy""},{""p"":31,""n"":""Rebuy""},{""p"":41,""n"":""Rebuy""},{""p"":45,""n"":""Rebuy""}]","[-129,-29,-67,-68,-18,-40,-55,-5,18,-42,-279,-79,-27,-31,-35,49,69,95,74,164,149,148,165,225,221,203,190,49,34,-115,-110,-10,-15,71,72,53,135,114,-12,-22,-97,3,23,-42,-52,-2,-6,90,76,72]","[1738250275,1738250275,1738250945,1738250991,1738250991,1738254345,1738255383,1738255383,1738256910,1738257104,1738260547,1738260556,1738260861,1738261103,1738261992,1738262867,1738262992,1738263771,1738266320,1738267327,1738267816,1738270331,1738272076,1738272647,1738273705,1738274458,1738278263,1738279295,1738279392,1738281008,1738281525,1738281525,1738281583,1738281921,1738283220,1738284316,1738284561,1738285133,1738285648,1738286073,1738286545,1738286552,1738287601,1738287847,1738287886,1738287886,1738288091,1738288944,1738290063,1738290456]"
7101996,"2025-01-26 15:14:01","2025-01-27 02:40:00",80,606,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,650,-400,-400,6,450,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":13,""n"":""Rebuy""},{""p"":19,""n"":""Rebuy""},{""p"":25,""n"":""Rebuy""},{""p"":27,""n"":""Rebuy""},{""p"":36,""n"":""Rebuy""}]","[-63,-13,113,98,131,295,518,427,448,464,413,395,-164,-14,5,-35,-26,-41,-45,5,72,146,136,-28,-32,18,-131,-31,100,96,-131,-9,-13,-33,-46,-49,1,50,164,159,141,137,107,166,151,140,125,70,87,79,50]","[1737905571,1737905571,1737906018,1737907205,1737908156,1737909411,1737912056,1737912369,1737915101,1737915513,1737917398,1737919294,1737919799,1737919895,1737920223,1737920458,1737920631,1737920783,1737921797,1737921797,1737922030,1737922414,1737923324,1737924758,1737924906,1737925221,1737925900,1737925968,1737926792,1737927833,1737928610,1737928905,1737929642,1737931483,1737932151,1737933137,1737933137,1737934239,1737936338,1737938283,1737939113,1737940666,1737941222,1737942044,1737942530,1737943103,1737943451,1737943745,1737944336,1737944815,1737945625]"
7093187,"2025-01-25 15:11:05","2025-01-26 02:43:00",61,631,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1602,152,152,3,850,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":28,""n"":""Rebuy""}]","[-53,-149,1,-19,-9,-8,43,36,25,21,-92,-108,-8,46,205,228,217,235,243,284,275,152,90,9,53,57,105,-600,0,101,177,197,177,227,219,266,309,305,453,394,384,760,1054,1048,1034,1002]","[1737820896,1737821239,1737821239,1737823807,1737824807,1737827192,1737828660,1737829869,1737830347,1737831468,1737833062,1737833185,1737833185,1737834525,1737834894,1737836404,1737837093,1737837750,1737838693,1737839434,1737841156,1737843551,1737843792,1737844451,1737845442,1737846051,1737846974,1737848193,1737848491,1737850141,1737850463,1737851516,1737851855,1737852036,1737852203,1737853043,1737853806,1737854231,1737854621,1737855357,1737855832,1737856316,1737857208,1737857545,1737858062,1737859143]"
7085724,"2025-01-24 15:12:10","2025-01-25 03:15:00",70,653,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1764,514,514,4,650,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":14,""n"":""Rebuy""}]","[200,-136,-36,-58,-8,14,-475,-489,-39,-13,-17,30,38,-77,-27,34,135,85,79,34,65,80,122,374,366,438,402,557,563,646,742,714,700,681,663,769,1144,1075,1071,1049,1233,1164]","[1737732738,1737733398,1737733398,1737736553,1737736553,1737737402,1737738065,1737738682,1737738682,1737739756,1737741670,1737742020,1737743805,1737746187,1737746214,1737746500,1737747035,1737747757,1737748247,1737748709,1737750167,1737750428,1737751686,1737752149,1737753891,1737755279,1737757385,1737758189,1737758755,1737760928,1737761399,1737765008,1737766369,1737767462,1737767740,1737768594,1737769466,1737770298,1737771498,1737772580,1737774212,1737774772]"
7079338,"2025-01-23 15:16:25","2025-01-24 00:31:00",75,480,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1298,648,648,1,50,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""}]","[-62,-12,19,29,-1,220,372,437,360,80,71,121,555,482,626,710,698]","[1737646695,1737646695,1737647315,1737648331,1737651554,1737655461,1737657006,1737657388,1737660913,1737663085,1737663702,1737665287,1737668121,1737671979,1737677327,1737677698,1737678362]"
7047574,"2025-01-18 15:18:25","2025-01-19 01:36:00",58,560,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1012,262,262,1,150,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":14,""n"":""Rebuy""}]","[33,-8,102,79,-2,-17,-20,83,63,33,0,105,147,-153,-3,25,87,98,77,47,117,104,96,61,191,184,338,314,396,366,305,292,277,102,534,459,453,454,447,412]","[1737215827,1737219544,1737220190,1737220642,1737221098,1737222700,1737223104,1737224132,1737226901,1737228529,1737229385,1737230831,1737231093,1737231662,1737231662,1737232287,1737232841,1737233052,1737233506,1737233706,1737233878,1737234590,1737235216,1737238059,1737239105,1737239474,1737240866,1737241834,1737243612,1737243901,1737244796,1737245068,1737245168,1737247523,1737248316,1737248997,1737249137,1737249731,1737250170,1737250574]"
7038717,"2025-01-17 15:17:24","2025-01-18 01:51:00",65,569,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1016,216,216,2,200,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":6,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""}]","[34,63,11,-25,-6,-186,-36,-48,2,9,70,78,129,164,216,212,246,276,211,235,227,310,301,331,293,288,304,360,365,334,393,426,-584,416]","[1737131167,1737131328,1737132143,1737134294,1737136830,1737137211,1737137211,1737140097,1737140097,1737141332,1737141915,1737142202,1737145889,1737146702,1737148623,1737148912,1737150369,1737150638,1737150852,1737151985,1737153293,1737154843,1737154852,1737156496,1737158506,1737159646,1737159923,1737160353,1737161508,1737162210,1737162909,1737164658,1737165063,1737165065]"
7032127,"2025-01-16 15:12:00","2025-01-16 22:26:00",50,384,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,921,71,71,4,250,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""}]","[-54,-4,-56,-6,-3,21,-20,-146,-46,-50,0,20,31,25,61,89,118,175,151,183,215,207,173,293,349,325,321]","[1737042743,1737042743,1737043772,1737043772,1737044780,1737046423,1737047908,1737050838,1737050852,1737051543,1737051543,1737052320,1737053044,1737053517,1737054441,1737055122,1737055238,1737055952,1737058395,1737059755,1737060920,1737062138,1737062928,1737063235,1737064496,1737065429,1737065848]"
7027540,"2025-01-15 19:22:49","2025-01-15 23:02:00",15,204,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1144,544,544,0,0,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,[],"[-41,24,6,-60,150,213,530,526,544]","[1736973346,1736974673,1736977505,1736978946,1736979712,1736980002,1736981075,1736981209,1736981473]"
7012217,"2025-01-13 15:15:09","2025-01-14 02:32:00",51,626,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,705,-645,-645,9,750,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":6,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""},{""p"":16,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""},{""p"":21,""n"":""Rebuy""},{""p"":27,""n"":""Rebuy""},{""p"":32,""n"":""Rebuy""},{""p"":39,""n"":""Rebuy""}]","[-79,-29,-3,-9,-25,-105,-5,-9,-38,-52,-2,48,20,-25,-45,-63,-13,-125,-25,-44,-80,-30,-45,-49,-8,-18,-248,2,-25,-37,-41,-52,-2,87,77,17,-13,-43,-57,-7,185,147,142,127,131,106,98,92,105]","[1736785555,1736785566,1736786442,1736787527,1736790215,1736790461,1736790477,1736792235,1736793053,1736794288,1736794296,1736796300,1736797478,1736798670,1736798886,1736799374,1736800055,1736800192,1736800203,1736800788,1736800924,1736800929,1736801298,1736801967,1736802256,1736802799,1736803913,1736804260,1736804656,1736805085,1736806004,1736807240,1736807240,1736808506,1736808691,1736809186,1736810053,1736810981,1736811932,1736811945,1736812715,1736814839,1736815526,1736818326,1736818894,1736819917,1736821038,1736821575,1736821687]"
6995929,"2025-01-11 15:16:51","2025-01-12 02:00:00",58,585,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1057,207,207,4,250,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":29,""n"":""Rebuy""},{""p"":31,""n"":""Rebuy""}]","[9,-20,-55,-5,-68,-18,-38,-37,29,19,14,270,236,184,164,149,134,111,116,180,54,50,35,113,83,100,75,23,-107,-7,-57,-7,-8,-6,-25,102,90,71,419,457]","[1736611124,1736613732,1736614780,1736614780,1736615572,1736615572,1736615811,1736617894,1736618395,1736618781,1736619621,1736620489,1736622199,1736622527,1736623013,1736623249,1736623728,1736624720,1736625997,1736627557,1736631786,1736631959,1736633136,1736633566,1736634907,1736635361,1736637129,1736637855,1736638314,1736638325,1736638614,1736638614,1736638667,1736640768,1736642151,1736642989,1736643355,1736644462,1736645546,1736646491]"
6988584,"2025-01-10 15:13:37","2025-01-11 05:14:00",87,753,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,594,-976,-976,8,970,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":5,""n"":""Rebuy""},{""p"":8,""n"":""Rebuy""},{""p"":12,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""},{""p"":21,""n"":""Rebuy""},{""p"":30,""n"":""Rebuy""},{""p"":37,""n"":""Rebuy""},{""p"":40,""n"":""Rebuy""}]","[-13,70,135,192,-104,-4,20,-106,-6,-1,-176,-276,-126,-26,-50,0,19,9,-134,-223,-267,-17,29,13,58,35,40,31,-24,-93,-43,42,27,38,57,-233,-237,-17,-37,-51,-1,58,27,31,21,43,65,107,97,263,228,219,196,239,181,167,152,147,139,125,126,97,176,163,235,220,207,192,171,148,216,209,207,194,190,-31,-6]","[1736522966,1736523559,1736524165,1736525818,1736527381,1736527391,1736528261,1736529537,1736529574,1736530953,1736531460,1736531483,1736531483,1736531501,1736532644,1736532644,1736534569,1736535250,1736535717,1736536058,1736536835,1736536835,1736537418,1736537588,1736537718,1736538199,1736538321,1736539249,1736539663,1736540223,1736540223,1736541094,1736541955,1736542981,1736543461,1736543989,1736544534,1736544534,1736546286,1736547540,1736547540,1736548049,1736548485,1736548688,1736548860,1736549029,1736549151,1736549694,1736550758,1736551286,1736551528,1736551829,1736553285,1736555634,1736555872,1736556746,1736556921,1736558701,1736560028,1736561368,1736562364,1736563477,1736564824,1736565330,1736565729,1736565870,1736566473,1736567904,1736568560,1736568773,1736569218,1736570170,1736571091,1736571454,1736571849,1736572189,1736572450]"
6982342,"2025-01-09 15:13:02","2025-01-10 01:57:00",67,577,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,45,-755,-755,3,200,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":13,""n"":""Rebuy""},{""p"":15,""n"":""Rebuy""},{""p"":37,""n"":""Rebuy""}]","[15,-1,-24,198,140,178,175,155,93,97,106,-33,-143,-43,-53,-3,74,64,48,38,34,57,47,60,47,65,9,7,1,23,33,22,-18,87,82,-35,-49,1,109,59,55,51,194,235,262,249,165,114,0,-7,6,-6,27,86,58,-555]","[1736436766,1736437886,1736438329,1736439197,1736440652,1736442371,1736442582,1736442755,1736445077,1736445512,1736445854,1736446115,1736446338,1736446358,1736446411,1736446411,1736447753,1736447864,1736448613,1736448854,1736449831,1736450483,1736450910,1736451040,1736451413,1736451580,1736451934,1736452738,1736452781,1736453218,1736453618,1736453984,1736454302,1736454535,1736456004,1736456619,1736457454,1736457454,1736457782,1736457830,1736458460,1736459108,1736459471,1736463460,1736464533,1736465385,1736466527,1736468138,1736468699,1736468772,1736469060,1736471424,1736472428,1736472845,1736473769,1736474217]"
6958844,"2025-01-05 15:24:31","2025-01-05 23:13:00",53,415,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1364,464,464,1,300,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":2,""n"":""Rebuy""}]","[55,-303,-3,-7,58,50,32,66,741,736,716,706,702,753,740,719,715,727,713,709,741,721,711,731,721,816,803,764]","[1736090786,1736092521,1736092521,1736092975,1736093898,1736094849,1736097340,1736097720,1736099454,1736101120,1736101954,1736103342,1736103792,1736104348,1736106108,1736107385,1736108318,1736109491,1736111504,1736112224,1736113261,1736113474,1736113661,1736115794,1736116243,1736117788,1736117855,1736118273]"
6950567,"2025-01-04 15:16:47","2025-01-05 00:50:00",67,506,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1815,525,525,3,690,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":4,""n"":""Rebuy""},{""p"":10,""n"":""Rebuy""}]","[-71,-21,-37,-67,-17,-36,-13,43,15,-590,0,46,381,377,475,518,509,538,521,529,481,656,685,656,649,701,690,672,709,1175,1161,1257,1265,1273,1285,1284,1270,1260,1550,1542,1235,1215]","[1736007892,1736007908,1736009458,1736010022,1736010033,1736010529,1736010857,1736011699,1736013010,1736013424,1736013913,1736014163,1736015097,1736015726,1736017186,1736018680,1736019802,1736020062,1736021073,1736021774,1736022567,1736022899,1736023073,1736023550,1736024747,1736025007,1736026015,1736026441,1736027107,1736028587,1736029856,1736030274,1736031049,1736031863,1736032499,1736033198,1736033397,1736034000,1736035236,1736037214,1736037457,1736037668]"
6940705,"2025-01-03 15:12:49","2025-01-04 05:34:00",43,818,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,1804,804,804,7,400,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":1,""n"":""Rebuy""},{""p"":3,""n"":""Rebuy""},{""p"":5,""n"":""Rebuy""},{""p"":27,""n"":""Rebuy""},{""p"":29,""n"":""Rebuy""},{""p"":53,""n"":""Rebuy""},{""p"":56,""n"":""Rebuy""}]","[-71,-21,-64,-14,-66,-16,13,-1,45,13,49,200,150,133,169,159,142,97,96,102,78,58,68,29,125,104,-141,-41,-56,-6,-3,33,24,7,36,33,114,33,31,11,-2,15,62,168,185,-20,-34,2,26,-5,-44,-48,-78,-28,-34,-55,-5,-26,179,142,131,163,113,199,195,166,228,221,1166,1127,1208,1204]","[1735919320,1735919354,1735919676,1735919690,1735920473,1735920473,1735920810,1735922135,1735922926,1735923363,1735924024,1735925986,1735927416,1735927493,1735929672,1735930317,1735930700,1735931442,1735931795,1735932305,1735933220,1735933567,1735933875,1735934445,1735935133,1735936256,1735936882,1735936895,1735937372,1735937372,1735938087,1735938290,1735939020,1735940451,1735941490,1735942386,1735943396,1735943735,1735944608,1735945480,1735946174,1735946894,1735947268,1735947756,1735948707,1735948925,1735949813,1735950394,1735950877,1735951972,1735952512,1735953646,1735954273,1735954273,1735954456,1735954602,1735954602,1735955743,1735956474,1735956756,1735957245,1735958902,1735959513,1735960780,1735961220,1735962479,1735963433,1735964292,1735965191,1735966553,1735966948,1735968848]"
6930858,"2025-01-02 15:09:00","2025-01-03 02:09:00",56,604,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,621,-29,-29,1,50,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":46,""n"":""Rebuy""}]","[77,66,124,110,187,244,277,267,241,215,337,333,293,285,297,177,194,230,240,225,213,234,134,132,198,178,164,153,197,181,190,208,226,222,232,190,160,156,92,127,87,95,75,70,62,-75,-25,8,3,24,21]","[1735831086,1735832802,1735834460,1735835812,1735836185,1735837263,1735838703,1735838807,1735839523,1735840860,1735841428,1735842607,1735843318,1735845135,1735845959,1735846427,1735846679,1735847557,1735848069,1735849732,1735850889,1735851158,1735851401,1735851818,1735852872,1735853681,1735855097,1735855837,1735857413,1735857794,1735858637,1735859454,1735859954,1735860398,1735860558,1735861713,1735861896,1735862335,1735863522,1735863770,1735864207,1735864780,1735865772,1735865864,1735867414,1735868388,1735868388,1735868748,1735869628,1735869817,1735870183]"
6924218,"2025-01-01 15:10:22","2025-01-02 01:58:00",47,601,"Cash Game","Texas Holdem","No Limit",Full-Ring,estoril,Casino,EUR,1,600,777,-473,-473,4,650,,,,1,3,0,0,0,0,25,,,,,,no,1039,no,0,0,0,,,,"[{""p"":16,""n"":""Rebuy""},{""p"":18,""n"":""Rebuy""},{""p"":22,""n"":""Rebuy""},{""p"":23,""n"":""Rebuy""}]","[6,-7,-11,111,95,141,126,91,108,105,86,154,70,57,-235,-234,-34,-365,-15,-25,-13,-103,-53,-3,-36,26,249,225,243,103,99,59,135,-529,131,149,124,147,143,141,126,112,168,235,225,180,172,168,34,30,16,84,72,177]","[1735745166,1735745515,1735746602,1735748150,1735749047,1735749550,1735751197,1735751362,1735751743,1735753121,1735754982,1735755806,1735756457,1735757314,1735757963,1735758425,1735758425,1735759529,1735759598,1735759779,1735760322,1735760682,1735760737,1735761238,1735761378,1735761788,1735764222,1735764377,1735764601,1735765195,1735765492,1735766041,1735767359,1735768059,1735768062,1735768495,1735769060,1735770043,1735770617,1735770971,1735771397,1735771788,1735772074,1735772293,1735772353,1735772882,1735775912,1735778083,1735779207,1735779970,1735780971,1735781372,1735782060,1735782958]"
